   # time 		   # h_plus		   # h_cross 
   1.1975000e+02  -5.4850550e-02  -5.5566996e-02
   1.2000000e+02  -5.4534921e-02  -5.5879050e-02
   1.2025000e+02  -5.4217516e-02  -5.6189311e-02
   1.2050000e+02  -5.3898325e-02  -5.6497755e-02
   1.2075000e+02  -5.3577380e-02  -5.6804386e-02
   1.2100000e+02  -5.3254669e-02  -5.7109179e-02
   1.2125000e+02  -5.2930224e-02  -5.7412139e-02
   1.2150000e+02  -5.2604034e-02  -5.7713241e-02
   1.2175000e+02  -5.2276132e-02  -5.8012491e-02
   1.2200000e+02  -5.1946506e-02  -5.8309864e-02
   1.2225000e+02  -5.1615188e-02  -5.8605364e-02
   1.2250000e+02  -5.1282170e-02  -5.8898970e-02
   1.2275000e+02  -5.0947482e-02  -5.9190683e-02
   1.2300000e+02  -5.0611116e-02  -5.9480484e-02
   1.2325000e+02  -5.0273102e-02  -5.9768373e-02
   1.2350000e+02  -4.9933434e-02  -6.0054332e-02
   1.2375000e+02  -4.9592139e-02  -6.0338361e-02
   1.2400000e+02  -4.9249215e-02  -6.0620442e-02
   1.2425000e+02  -4.8904686e-02  -6.0900574e-02
   1.2450000e+02  -4.8558551e-02  -6.1178742e-02
   1.2475000e+02  -4.8210835e-02  -6.1454942e-02
   1.2500000e+02  -4.7861537e-02  -6.1729161e-02
   1.2525000e+02  -4.7510680e-02  -6.2001395e-02
   1.2550000e+02  -4.7158266e-02  -6.2271630e-02
   1.2575000e+02  -4.6804315e-02  -6.2539861e-02
   1.2600000e+02  -4.6448831e-02  -6.2806078e-02
   1.2625000e+02  -4.6091833e-02  -6.3070274e-02
   1.2650000e+02  -4.5733327e-02  -6.3332437e-02
   1.2675000e+02  -4.5373329e-02  -6.3592563e-02
   1.2700000e+02  -4.5011847e-02  -6.3850639e-02
   1.2725000e+02  -4.4648897e-02  -6.4106660e-02
   1.2750000e+02  -4.4284485e-02  -6.4360615e-02
   1.2775000e+02  -4.3918629e-02  -6.4612498e-02
   1.2800000e+02  -4.3551333e-02  -6.4862297e-02
   1.2825000e+02  -4.3182618e-02  -6.5110008e-02
   1.2850000e+02  -4.2812486e-02  -6.5355619e-02
   1.2875000e+02  -4.2440957e-02  -6.5599125e-02
   1.2900000e+02  -4.2068034e-02  -6.5840514e-02
   1.2925000e+02  -4.1693739e-02  -6.6079782e-02
   1.2950000e+02  -4.1318072e-02  -6.6316916e-02
   1.2975000e+02  -4.0941057e-02  -6.6551913e-02
   1.3000000e+02  -4.0562694e-02  -6.6784759e-02
   1.3025000e+02  -4.0183005e-02  -6.7015454e-02
   1.3050000e+02  -3.9801991e-02  -6.7243981e-02
   1.3075000e+02  -3.9419678e-02  -6.7470342e-02
   1.3100000e+02  -3.9036061e-02  -6.7694519e-02
   1.3125000e+02  -3.8651169e-02  -6.7916514e-02
   1.3150000e+02  -3.8264997e-02  -6.8136310e-02
   1.3175000e+02  -3.7877576e-02  -6.8353910e-02
   1.3200000e+02  -3.7488899e-02  -6.8569295e-02
   1.3225000e+02  -3.7098996e-02  -6.8782469e-02
   1.3250000e+02  -3.6707863e-02  -6.8993415e-02
   1.3275000e+02  -3.6315530e-02  -6.9202136e-02
   1.3300000e+02  -3.5921990e-02  -6.9408614e-02
   1.3325000e+02  -3.5527276e-02  -6.9612854e-02
   1.3350000e+02  -3.5131381e-02  -6.9814836e-02
   1.3375000e+02  -3.4734338e-02  -7.0014567e-02
   1.3400000e+02  -3.4336141e-02  -7.0212029e-02
   1.3425000e+02  -3.3936820e-02  -7.0407225e-02
   1.3450000e+02  -3.3536372e-02  -7.0600139e-02
   1.3475000e+02  -3.3134826e-02  -7.0790775e-02
   1.3500000e+02  -3.2732180e-02  -7.0979117e-02
   1.3525000e+02  -3.2328463e-02  -7.1165168e-02
   1.3550000e+02  -3.1923673e-02  -7.1348913e-02
   1.3575000e+02  -3.1517838e-02  -7.1530356e-02
   1.3600000e+02  -3.1110958e-02  -7.1709481e-02
   1.3625000e+02  -3.0703059e-02  -7.1886292e-02
   1.3650000e+02  -3.0294143e-02  -7.2060775e-02
   1.3675000e+02  -2.9884234e-02  -7.2232931e-02
   1.3700000e+02  -2.9473336e-02  -7.2402748e-02
   1.3725000e+02  -2.9061473e-02  -7.2570228e-02
   1.3750000e+02  -2.8648647e-02  -7.2735358e-02
   1.3775000e+02  -2.8234883e-02  -7.2898139e-02
   1.3800000e+02  -2.7820184e-02  -7.3058560e-02
   1.3825000e+02  -2.7404573e-02  -7.3216623e-02
   1.3850000e+02  -2.6988055e-02  -7.3372314e-02
   1.3875000e+02  -2.6570652e-02  -7.3525637e-02
   1.3900000e+02  -2.6152369e-02  -7.3676579e-02
   1.3925000e+02  -2.5733228e-02  -7.3825141e-02
   1.3950000e+02  -2.5313234e-02  -7.3971313e-02
   1.3975000e+02  -2.4892409e-02  -7.4115095e-02
   1.4000000e+02  -2.4470757e-02  -7.4256477e-02
   1.4025000e+02  -2.4048302e-02  -7.4395460e-02
   1.4050000e+02  -2.3625047e-02  -7.4532033e-02
   1.4075000e+02  -2.3201015e-02  -7.4666198e-02
   1.4100000e+02  -2.2776209e-02  -7.4797944e-02
   1.4125000e+02  -2.2350656e-02  -7.4927272e-02
   1.4150000e+02  -2.1924353e-02  -7.5054172e-02
   1.4175000e+02  -2.1497331e-02  -7.5178646e-02
   1.4200000e+02  -2.1069586e-02  -7.5300683e-02
   1.4225000e+02  -2.0641149e-02  -7.5420285e-02
   1.4250000e+02  -2.0212016e-02  -7.5537441e-02
   1.4275000e+02  -1.9782218e-02  -7.5652155e-02
   1.4300000e+02  -1.9351752e-02  -7.5764415e-02
   1.4325000e+02  -1.8920648e-02  -7.5874224e-02
   1.4350000e+02  -1.8488903e-02  -7.5981571e-02
   1.4375000e+02  -1.8056549e-02  -7.6086461e-02
   1.4400000e+02  -1.7623580e-02  -7.6188880e-02
   1.4425000e+02  -1.7190031e-02  -7.6288836e-02
   1.4450000e+02  -1.6755895e-02  -7.6386313e-02
   1.4475000e+02  -1.6321206e-02  -7.6481320e-02
   1.4500000e+02  -1.5885959e-02  -7.6573843e-02
   1.4525000e+02  -1.5450187e-02  -7.6663888e-02
   1.4550000e+02  -1.5013886e-02  -7.6751443e-02
   1.4575000e+02  -1.4577089e-02  -7.6836515e-02
   1.4600000e+02  -1.4139791e-02  -7.6919090e-02
   1.4625000e+02  -1.3702026e-02  -7.6999176e-02
   1.4650000e+02  -1.3263789e-02  -7.7076759e-02
   1.4675000e+02  -1.2825113e-02  -7.7151849e-02
   1.4700000e+02  -1.2385995e-02  -7.7224431e-02
   1.4725000e+02  -1.1946466e-02  -7.7294514e-02
   1.4750000e+02  -1.1506526e-02  -7.7362086e-02
   1.4775000e+02  -1.1066203e-02  -7.7427153e-02
   1.4800000e+02  -1.0625498e-02  -7.7489704e-02
   1.4825000e+02  -1.0184440e-02  -7.7549746e-02
   1.4850000e+02  -9.7430291e-03  -7.7607268e-02
   1.4875000e+02  -9.3012935e-03  -7.7662278e-02
   1.4900000e+02  -8.8592350e-03  -7.7714764e-02
   1.4925000e+02  -8.4168804e-03  -7.7764734e-02
   1.4950000e+02  -7.9742325e-03  -7.7812177e-02
   1.4975000e+02  -7.5313172e-03  -7.7857100e-02
   1.5000000e+02  -7.0881377e-03  -7.7899493e-02
   1.5025000e+02  -6.6447197e-03  -7.7939363e-02
   1.5050000e+02  -6.2010665e-03  -7.7976701e-02
   1.5075000e+02  -5.7572036e-03  -7.8011512e-02
   1.5100000e+02  -5.3131341e-03  -7.8043789e-02
   1.5125000e+02  -4.8688838e-03  -7.8073537e-02
   1.5150000e+02  -4.4244554e-03  -7.8100748e-02
   1.5175000e+02  -3.9798749e-03  -7.8125429e-02
   1.5200000e+02  -3.5351446e-03  -7.8147570e-02
   1.5225000e+02  -3.0902911e-03  -7.8167180e-02
   1.5250000e+02  -2.6453158e-03  -7.8184248e-02
   1.5275000e+02  -2.2002463e-03  -7.8198783e-02
   1.5300000e+02  -1.7550828e-03  -7.8210775e-02
   1.5325000e+02  -1.3098540e-03  -7.8220233e-02
   1.5350000e+02  -8.6455910e-04  -7.8227147e-02
   1.5375000e+02  -4.1922792e-04  -7.8231526e-02
   1.5400000e+02   2.6141532e-05  -7.8233360e-02
   1.5425000e+02   4.7151829e-04  -7.8232659e-02
   1.5450000e+02   9.1690533e-04  -7.8229412e-02
   1.5475000e+02   1.3622707e-03  -7.8223629e-02
   1.5500000e+02   1.8076182e-03  -7.8215301e-02
   1.5525000e+02   2.2529150e-03  -7.8204438e-02
   1.5550000e+02   2.6981655e-03  -7.8191029e-02
   1.5575000e+02   3.1433364e-03  -7.8175085e-02
   1.5600000e+02   3.5884324e-03  -7.8156596e-02
   1.5625000e+02   4.0334198e-03  -7.8135573e-02
   1.5650000e+02   4.4783033e-03  -7.8112006e-02
   1.5675000e+02   4.9230492e-03  -7.8085906e-02
   1.5700000e+02   5.3676622e-03  -7.8057264e-02
   1.5725000e+02   5.8121085e-03  -7.8026089e-02
   1.5750000e+02   6.2563924e-03  -7.7992373e-02
   1.5775000e+02   6.7004809e-03  -7.7956128e-02
   1.5800000e+02   7.1443772e-03  -7.7917343e-02
   1.5825000e+02   7.5880491e-03  -7.7876031e-02
   1.5850000e+02   8.0314992e-03  -7.7832182e-02
   1.5875000e+02   8.4746959e-03  -7.7785807e-02
   1.5900000e+02   8.9176409e-03  -7.7736898e-02
   1.5925000e+02   9.3603037e-03  -7.7685467e-02
   1.5950000e+02   9.8026850e-03  -7.7631505e-02
   1.5975000e+02   1.0244755e-02  -7.7575023e-02
   1.6000000e+02   1.0686514e-02  -7.7516013e-02
   1.6025000e+02   1.1127933e-02  -7.7454488e-02
   1.6050000e+02   1.1569011e-02  -7.7390438e-02
   1.6075000e+02   1.2009721e-02  -7.7323876e-02
   1.6100000e+02   1.2450060e-02  -7.7254794e-02
   1.6125000e+02   1.2890001e-02  -7.7183204e-02
   1.6150000e+02   1.3329543e-02  -7.7109098e-02
   1.6175000e+02   1.3768659e-02  -7.7032489e-02
   1.6200000e+02   1.4207347e-02  -7.6953368e-02
   1.6225000e+02   1.4645580e-02  -7.6871749e-02
   1.6250000e+02   1.5083356e-02  -7.6787623e-02
   1.6275000e+02   1.5520649e-02  -7.6701005e-02
   1.6300000e+02   1.5957456e-02  -7.6611885e-02
   1.6325000e+02   1.6393751e-02  -7.6520277e-02
   1.6350000e+02   1.6829534e-02  -7.6426174e-02
   1.6375000e+02   1.7264776e-02  -7.6329589e-02
   1.6400000e+02   1.7699477e-02  -7.6230514e-02
   1.6425000e+02   1.8133609e-02  -7.6128964e-02
   1.6450000e+02   1.8567173e-02  -7.6024930e-02
   1.6475000e+02   1.9000140e-02  -7.5918427e-02
   1.6500000e+02   1.9432510e-02  -7.5809447e-02
   1.6525000e+02   1.9864256e-02  -7.5698005e-02
   1.6550000e+02   2.0295378e-02  -7.5584092e-02
   1.6575000e+02   2.0725846e-02  -7.5467725e-02
   1.6600000e+02   2.1155664e-02  -7.5348894e-02
   1.6625000e+02   2.1584801e-02  -7.5227616e-02
   1.6650000e+02   2.2013259e-02  -7.5103883e-02
   1.6675000e+02   2.2441008e-02  -7.4977709e-02
   1.6700000e+02   2.2868051e-02  -7.4849088e-02
   1.6725000e+02   2.3294357e-02  -7.4718035e-02
   1.6750000e+02   2.3719929e-02  -7.4584543e-02
   1.6775000e+02   2.4144737e-02  -7.4448627e-02
   1.6800000e+02   2.4568783e-02  -7.4310280e-02
   1.6825000e+02   2.4992036e-02  -7.4169518e-02
   1.6850000e+02   2.5414501e-02  -7.4026335e-02
   1.6875000e+02   2.5836145e-02  -7.3880745e-02
   1.6900000e+02   2.6256973e-02  -7.3732742e-02
   1.6925000e+02   2.6676952e-02  -7.3582342e-02
   1.6950000e+02   2.7096087e-02  -7.3429540e-02
   1.6975000e+02   2.7514346e-02  -7.3274349e-02
   1.7000000e+02   2.7931732e-02  -7.3116765e-02
   1.7025000e+02   2.8348216e-02  -7.2956804e-02
   1.7050000e+02   2.8763798e-02  -7.2794459e-02
   1.7075000e+02   2.9178451e-02  -7.2629747e-02
   1.7100000e+02   2.9592175e-02  -7.2462661e-02
   1.7125000e+02   3.0004942e-02  -7.2293218e-02
   1.7150000e+02   3.0416752e-02  -7.2121413e-02
   1.7175000e+02   3.0827578e-02  -7.1947262e-02
   1.7200000e+02   3.1237420e-02  -7.1770759e-02
   1.7225000e+02   3.1646251e-02  -7.1591921e-02
   1.7250000e+02   3.2054071e-02  -7.1410743e-02
   1.7275000e+02   3.2460853e-02  -7.1227241e-02
   1.7300000e+02   3.2866596e-02  -7.1041410e-02
   1.7325000e+02   3.3271276e-02  -7.0853268e-02
   1.7350000e+02   3.3674890e-02  -7.0662808e-02
   1.7375000e+02   3.4077413e-02  -7.0470049e-02
   1.7400000e+02   3.4478845e-02  -7.0274984e-02
   1.7425000e+02   3.4879160e-02  -7.0077633e-02
   1.7450000e+02   3.5278357e-02  -6.9877988e-02
   1.7475000e+02   3.5676412e-02  -6.9676070e-02
   1.7500000e+02   3.6073322e-02  -6.9471871e-02
   1.7525000e+02   3.6469064e-02  -6.9265412e-02
   1.7550000e+02   3.6863637e-02  -6.9056685e-02
   1.7575000e+02   3.7257015e-02  -6.8845711e-02
   1.7600000e+02   3.7649199e-02  -6.8632483e-02
   1.7625000e+02   3.8040162e-02  -6.8417021e-02
   1.7650000e+02   3.8429906e-02  -6.8199319e-02
   1.7675000e+02   3.8818404e-02  -6.7979397e-02
   1.7700000e+02   3.9205658e-02  -6.7757249e-02
   1.7725000e+02   3.9591641e-02  -6.7532895e-02
   1.7750000e+02   3.9976355e-02  -6.7306330e-02
   1.7775000e+02   4.0359772e-02  -6.7077574e-02
   1.7800000e+02   4.0741896e-02  -6.6846621e-02
   1.7825000e+02   4.1122698e-02  -6.6613491e-02
   1.7850000e+02   4.1502182e-02  -6.6378180e-02
   1.7875000e+02   4.1880319e-02  -6.6140707e-02
   1.7900000e+02   4.2257114e-02  -6.5901068e-02
   1.7925000e+02   4.2632537e-02  -6.5659283e-02
   1.7950000e+02   4.3006592e-02  -6.5415347e-02
   1.7975000e+02   4.3379252e-02  -6.5169280e-02
   1.8000000e+02   4.3750520e-02  -6.4921078e-02
   1.8025000e+02   4.4120367e-02  -6.4670762e-02
   1.8050000e+02   4.4488797e-02  -6.4418327e-02
   1.8075000e+02   4.4855783e-02  -6.4163793e-02
   1.8100000e+02   4.5221328e-02  -6.3907157e-02
   1.8125000e+02   4.5585403e-02  -6.3648438e-02
   1.8150000e+02   4.5948013e-02  -6.3387634e-02
   1.8175000e+02   4.6309130e-02  -6.3124764e-02
   1.8200000e+02   4.6668757e-02  -6.2859825e-02
   1.8225000e+02   4.7026867e-02  -6.2592837e-02
   1.8250000e+02   4.7383463e-02  -6.2323797e-02
   1.8275000e+02   4.7738519e-02  -6.2052726e-02
   1.8300000e+02   4.8092036e-02  -6.1779620e-02
   1.8325000e+02   4.8443991e-02  -6.1504500e-02
   1.8350000e+02   4.8794382e-02  -6.1227363e-02
   1.8375000e+02   4.9143188e-02  -6.0948230e-02
   1.8400000e+02   4.9490407e-02  -6.0667097e-02
   1.8425000e+02   4.9836018e-02  -6.0383987e-02
   1.8450000e+02   5.0180020e-02  -6.0098894e-02
   1.8475000e+02   5.0522390e-02  -5.9811842e-02
   1.8500000e+02   5.0863128e-02  -5.9522826e-02
   1.8525000e+02   5.1202213e-02  -5.9231869e-02
   1.8550000e+02   5.1539643e-02  -5.8938968e-02
   1.8575000e+02   5.1875397e-02  -5.8644144e-02
   1.8600000e+02   5.2209475e-02  -5.8347394e-02
   1.8625000e+02   5.2541855e-02  -5.8048740e-02
   1.8650000e+02   5.2872537e-02  -5.7748180e-02
   1.8675000e+02   5.3201500e-02  -5.7445736e-02
   1.8700000e+02   5.3528743e-02  -5.7141404e-02
   1.8725000e+02   5.3854246e-02  -5.6835208e-02
   1.8750000e+02   5.4178008e-02  -5.6527144e-02
   1.8775000e+02   5.4500008e-02  -5.6217235e-02
   1.8800000e+02   5.4820247e-02  -5.5905479e-02
   1.8825000e+02   5.5138703e-02  -5.5591898e-02
   1.8850000e+02   5.5455377e-02  -5.5276490e-02
   1.8875000e+02   5.5770248e-02  -5.4959277e-02
   1.8900000e+02   5.6083317e-02  -5.4640258e-02
   1.8925000e+02   5.6394561e-02  -5.4319455e-02
   1.8950000e+02   5.6703983e-02  -5.3996866e-02
   1.8975000e+02   5.7011560e-02  -5.3672514e-02
   1.9000000e+02   5.7317295e-02  -5.3346397e-02
   1.9025000e+02   5.7621165e-02  -5.3018538e-02
   1.9050000e+02   5.7923173e-02  -5.2688936e-02
   1.9075000e+02   5.8223296e-02  -5.2357614e-02
   1.9100000e+02   5.8521537e-02  -5.2024569e-02
   1.9125000e+02   5.8817873e-02  -5.1689825e-02
   1.9150000e+02   5.9112307e-02  -5.1353381e-02
   1.9175000e+02   5.9404817e-02  -5.1015260e-02
   1.9200000e+02   5.9695405e-02  -5.0675461e-02
   1.9225000e+02   5.9984050e-02  -5.0334007e-02
   1.9250000e+02   6.0270753e-02  -4.9990896e-02
   1.9275000e+02   6.0555494e-02  -4.9646152e-02
   1.9300000e+02   6.0838274e-02  -4.9299775e-02
   1.9325000e+02   6.1119073e-02  -4.8951787e-02
   1.9350000e+02   6.1397891e-02  -4.8602188e-02
   1.9375000e+02   6.1674709e-02  -4.8251000e-02
   1.9400000e+02   6.1949528e-02  -4.7898225e-02
   1.9425000e+02   6.2222329e-02  -4.7543884e-02
   1.9450000e+02   6.2493111e-02  -4.7187977e-02
   1.9475000e+02   6.2761858e-02  -4.6830528e-02
   1.9500000e+02   6.3028568e-02  -4.6471536e-02
   1.9525000e+02   6.3293224e-02  -4.6111025e-02
   1.9550000e+02   6.3555826e-02  -4.5748995e-02
   1.9575000e+02   6.3816356e-02  -4.5385469e-02
   1.9600000e+02   6.4074814e-02  -4.5020447e-02
   1.9625000e+02   6.4331183e-02  -4.4653953e-02
   1.9650000e+02   6.4585463e-02  -4.4285986e-02
   1.9675000e+02   6.4837638e-02  -4.3916571e-02
   1.9700000e+02   6.5087707e-02  -4.3545707e-02
   1.9725000e+02   6.5335654e-02  -4.3173418e-02
   1.9750000e+02   6.5581479e-02  -4.2799705e-02
   1.9775000e+02   6.5825165e-02  -4.2424591e-02
   1.9800000e+02   6.6066714e-02  -4.2048077e-02
   1.9825000e+02   6.6306108e-02  -4.1670187e-02
   1.9850000e+02   6.6543349e-02  -4.1290920e-02
   1.9875000e+02   6.6778421e-02  -4.0910302e-02
   1.9900000e+02   6.7011324e-02  -4.0528332e-02
   1.9925000e+02   6.7242042e-02  -4.0145036e-02
   1.9950000e+02   6.7470576e-02  -3.9760412e-02
   1.9975000e+02   6.7696911e-02  -3.9374487e-02
   2.0000000e+02   6.7921048e-02  -3.8987260e-02
   2.0025000e+02   6.8142971e-02  -3.8598756e-02
   2.0050000e+02   6.8362681e-02  -3.8208976e-02
   2.0075000e+02   6.8580162e-02  -3.7817944e-02
   2.0100000e+02   6.8795418e-02  -3.7425661e-02
   2.0125000e+02   6.9008429e-02  -3.7032153e-02
   2.0150000e+02   6.9219202e-02  -3.6637418e-02
   2.0175000e+02   6.9427716e-02  -3.6241484e-02
   2.0200000e+02   6.9633977e-02  -3.5844350e-02
   2.0225000e+02   6.9837967e-02  -3.5446042e-02
   2.0250000e+02   7.0039690e-02  -3.5046560e-02
   2.0275000e+02   7.0239128e-02  -3.4645930e-02
   2.0300000e+02   7.0436285e-02  -3.4244152e-02
   2.0325000e+02   7.0631144e-02  -3.3841252e-02
   2.0350000e+02   7.0823709e-02  -3.3437232e-02
   2.0375000e+02   7.1013963e-02  -3.3032115e-02
   2.0400000e+02   7.1201910e-02  -3.2625905e-02
   2.0425000e+02   7.1387533e-02  -3.2218624e-02
   2.0450000e+02   7.1570835e-02  -3.1810276e-02
   2.0475000e+02   7.1751801e-02  -3.1400885e-02
   2.0500000e+02   7.1930433e-02  -3.0990453e-02
   2.0525000e+02   7.2106718e-02  -3.0579005e-02
   2.0550000e+02   7.2280656e-02  -3.0166543e-02
   2.0575000e+02   7.2452234e-02  -2.9753091e-02
   2.0600000e+02   7.2621453e-02  -2.9338653e-02
   2.0625000e+02   7.2788301e-02  -2.8923251e-02
   2.0650000e+02   7.2952777e-02  -2.8506890e-02
   2.0675000e+02   7.3114872e-02  -2.8089593e-02
   2.0700000e+02   7.3274583e-02  -2.7671363e-02
   2.0725000e+02   7.3431902e-02  -2.7252225e-02
   2.0750000e+02   7.3586826e-02  -2.6832180e-02
   2.0775000e+02   7.3739347e-02  -2.6411255e-02
   2.0800000e+02   7.3889463e-02  -2.5989451e-02
   2.0825000e+02   7.4037166e-02  -2.5566793e-02
   2.0850000e+02   7.4182453e-02  -2.5143284e-02
   2.0875000e+02   7.4325318e-02  -2.4718949e-02
   2.0900000e+02   7.4465757e-02  -2.4293789e-02
   2.0925000e+02   7.4603765e-02  -2.3867832e-02
   2.0950000e+02   7.4739338e-02  -2.3441077e-02
   2.0975000e+02   7.4872470e-02  -2.3013552e-02
   2.1000000e+02   7.5003160e-02  -2.2585258e-02
   2.1025000e+02   7.5131399e-02  -2.2156221e-02
   2.1050000e+02   7.5257188e-02  -2.1726442e-02
   2.1075000e+02   7.5380518e-02  -2.1295950e-02
   2.1100000e+02   7.5501390e-02  -2.0864743e-02
   2.1125000e+02   7.5619795e-02  -2.0432850e-02
   2.1150000e+02   7.5735735e-02  -2.0000271e-02
   2.1175000e+02   7.5849200e-02  -1.9567034e-02
   2.1200000e+02   7.5960193e-02  -1.9133139e-02
   2.1225000e+02   7.6068704e-02  -1.8698615e-02
   2.1250000e+02   7.6174736e-02  -1.8263461e-02
   2.1275000e+02   7.6278278e-02  -1.7827706e-02
   2.1300000e+02   7.6379336e-02  -1.7391350e-02
   2.1325000e+02   7.6477897e-02  -1.6954421e-02
   2.1350000e+02   7.6573967e-02  -1.6516920e-02
   2.1375000e+02   7.6667534e-02  -1.6078875e-02
   2.1400000e+02   7.6758603e-02  -1.5640286e-02
   2.1425000e+02   7.6847163e-02  -1.5201182e-02
   2.1450000e+02   7.6933219e-02  -1.4761564e-02
   2.1475000e+02   7.7016761e-02  -1.4321458e-02
   2.1500000e+02   7.7097792e-02  -1.3880868e-02
   2.1525000e+02   7.7176303e-02  -1.3439819e-02
   2.1550000e+02   7.7252299e-02  -1.2998314e-02
   2.1575000e+02   7.7325768e-02  -1.2556379e-02
   2.1600000e+02   7.7396716e-02  -1.2114018e-02
   2.1625000e+02   7.7465134e-02  -1.1671256e-02
   2.1650000e+02   7.7531024e-02  -1.1228097e-02
   2.1675000e+02   7.7594379e-02  -1.0784566e-02
   2.1700000e+02   7.7655201e-02  -1.0340667e-02
   2.1725000e+02   7.7713484e-02  -9.8964253e-03
   2.1750000e+02   7.7769229e-02  -9.4518446e-03
   2.1775000e+02   7.7822431e-02  -9.0069500e-03
   2.1800000e+02   7.7873090e-02  -8.5617459e-03
   2.1825000e+02   7.7921202e-02  -8.1162569e-03
   2.1850000e+02   7.7966767e-02  -7.6704874e-03
   2.1875000e+02   7.8009782e-02  -7.2244623e-03
   2.1900000e+02   7.8050245e-02  -6.7781858e-03
   2.1925000e+02   7.8088156e-02  -6.3316827e-03
   2.1950000e+02   7.8123511e-02  -5.8849573e-03
   2.1975000e+02   7.8156311e-02  -5.4380345e-03
   2.2000000e+02   7.8186554e-02  -4.9909184e-03
   2.2025000e+02   7.8214238e-02  -4.5436341e-03
   2.2050000e+02   7.8239363e-02  -4.0961853e-03
   2.2075000e+02   7.8261927e-02  -3.6485978e-03
   2.2100000e+02   7.8281930e-02  -3.2008745e-03
   2.2125000e+02   7.8299372e-02  -2.7530418e-03
   2.2150000e+02   7.8314250e-02  -2.3051023e-03
   2.2175000e+02   7.8326565e-02  -1.8570826e-03
   2.2200000e+02   7.8336317e-02  -1.4089851e-03
   2.2225000e+02   7.8343505e-02  -9.6083678e-04
   2.2250000e+02   7.8348129e-02  -5.1263952e-04
   2.2275000e+02   7.8350189e-02  -6.4420788e-05
   2.2300000e+02   7.8349685e-02   3.8381781e-04
   2.2325000e+02   7.8346617e-02   8.3204855e-04
   2.2350000e+02   7.8340985e-02   1.2802700e-03
   2.2375000e+02   7.8332789e-02   1.7284543e-03
   2.2400000e+02   7.8322031e-02   2.1766000e-03
   2.2425000e+02   7.8308709e-02   2.6246791e-03
   2.2450000e+02   7.8292826e-02   3.0726904e-03
   2.2475000e+02   7.8274379e-02   3.5206058e-03
   2.2500000e+02   7.8253373e-02   3.9684238e-03
   2.2525000e+02   7.8229805e-02   4.4161166e-03
   2.2550000e+02   7.8203679e-02   4.8636824e-03
   2.2575000e+02   7.8174993e-02   5.3110937e-03
   2.2600000e+02   7.8143750e-02   5.7583483e-03
   2.2625000e+02   7.8109948e-02   6.2054193e-03
   2.2650000e+02   7.8073592e-02   6.6523036e-03
   2.2675000e+02   7.8034680e-02   7.0989751e-03
   2.2700000e+02   7.7993215e-02   7.5454301e-03
   2.2725000e+02   7.7949195e-02   7.9916431e-03
   2.2750000e+02   7.7902626e-02   8.4376098e-03
   2.2775000e+02   7.7853505e-02   8.8833052e-03
   2.2800000e+02   7.7801837e-02   9.3287246e-03
   2.2825000e+02   7.7747620e-02   9.7738436e-03
   2.2850000e+02   7.7690858e-02   1.0218657e-02
   2.2875000e+02   7.7631551e-02   1.0663140e-02
   2.2900000e+02   7.7569702e-02   1.1107289e-02
   2.2925000e+02   7.7505311e-02   1.1551078e-02
   2.2950000e+02   7.7438381e-02   1.1994503e-02
   2.2975000e+02   7.7368914e-02   1.2437540e-02
